make -C csrc clean
make[1]: Entering directory '/home/yhy/fold/comm_test/csrc'
rm all2all_test
rm `ls *.o | grep -v jsoncpp.o`
make[1]: Leaving directory '/home/yhy/fold/comm_test/csrc'
make -C csrc
make[1]: Entering directory '/home/yhy/fold/comm_test/csrc'
nvcc all2all_test.cu -std=c++11 -Xcompiler -fopenmp -I/home/yhy/.local/nccl/build/include -L/home/yhy/.local/nccl/build/lib/ "-gencode=arch=compute_80,code=sm_80" -lnccl -lcudart -c -o all2all_test.o
nvcc comm.cu -std=c++11 -Xcompiler -fopenmp -I/home/yhy/.local/nccl/build/include -L/home/yhy/.local/nccl/build/lib/ "-gencode=arch=compute_80,code=sm_80" -lnccl -lcudart -c -o comm.o
"`which mpicxx`" all2all_test.o comm.o jsoncpp.o -std=c++11 -fopenmp -L/home/yhy/.local/nccl/build/lib -lcudart -lnccl -Wall -o all2all_test -Wl,-rpath=/home/yhy/.local/nccl/build/lib
make[1]: Leaving directory '/home/yhy/fold/comm_test/csrc'
GPU_NUM: 4
CUDA_VISIBLE_DEVICES: 2,3,4,5
srun: job 152130 queued and waiting for resources
srun: job 152130 has been allocated resources
RD: 0.005072 s, REAL_BD 0.001410 GB/s, SIZE 0.000002 GB, comm_vol 0.000007 GB
RD: 0.003442 s, REAL_BD 0.004156 GB/s, SIZE 0.000004 GB, comm_vol 0.000014 GB
RD: 0.003442 s, REAL_BD 0.008312 GB/s, SIZE 0.000008 GB, comm_vol 0.000029 GB
RD: 0.002920 s, REAL_BD 0.019596 GB/s, SIZE 0.000015 GB, comm_vol 0.000057 GB
RD: 0.002976 s, REAL_BD 0.038455 GB/s, SIZE 0.000031 GB, comm_vol 0.000114 GB
RD: 0.003038 s, REAL_BD 0.075340 GB/s, SIZE 0.000061 GB, comm_vol 0.000229 GB
RD: 0.003152 s, REAL_BD 0.145230 GB/s, SIZE 0.000122 GB, comm_vol 0.000458 GB
RD: 0.003495 s, REAL_BD 0.261953 GB/s, SIZE 0.000244 GB, comm_vol 0.000916 GB
RD: 0.003893 s, REAL_BD 0.470345 GB/s, SIZE 0.000488 GB, comm_vol 0.001831 GB
RD: 0.004799 s, REAL_BD 0.763098 GB/s, SIZE 0.000977 GB, comm_vol 0.003662 GB
RD: 0.006659 s, REAL_BD 1.099898 GB/s, SIZE 0.001953 GB, comm_vol 0.007324 GB
RD: 0.008930 s, REAL_BD 1.640363 GB/s, SIZE 0.003906 GB, comm_vol 0.014648 GB
RD: 0.014170 s, REAL_BD 2.067528 GB/s, SIZE 0.007812 GB, comm_vol 0.029297 GB
RD: 0.025562 s, REAL_BD 2.292221 GB/s, SIZE 0.015625 GB, comm_vol 0.058594 GB
RD: 0.090479 s, REAL_BD 1.295190 GB/s, SIZE 0.031250 GB, comm_vol 0.117188 GB
RD: 0.120470 s, REAL_BD 1.945505 GB/s, SIZE 0.062500 GB, comm_vol 0.234375 GB
RD: 0.199146 s, REAL_BD 2.353801 GB/s, SIZE 0.125000 GB, comm_vol 0.468750 GB
RD: 0.344024 s, REAL_BD 2.725101 GB/s, SIZE 0.250000 GB, comm_vol 0.937500 GB
RD: 0.645488 s, REAL_BD 2.904779 GB/s, SIZE 0.500000 GB, comm_vol 1.875000 GB
RD: 1.261332 s, REAL_BD 2.973048 GB/s, SIZE 1.000000 GB, comm_vol 3.750000 GB
RD: 2.489987 s, REAL_BD 3.012064 GB/s, SIZE 2.000000 GB, comm_vol 7.500000 GB
RD: 4.927714 s, REAL_BD 3.044008 GB/s, SIZE 4.000000 GB, comm_vol 15.000000 GB
RD: 9.809955 s, REAL_BD 3.058118 GB/s, SIZE 8.000000 GB, comm_vol 30.000000 GB
2DMESH: 0.009351 s, REAL_BD 0.000382 GB/s, SIZE 0.000001 GB, comm_vol 0.000004 GB
2DMESH: 0.004296 s, REAL_BD 0.001665 GB/s, SIZE 0.000002 GB, comm_vol 0.000007 GB
2DMESH: 0.008782 s, REAL_BD 0.001629 GB/s, SIZE 0.000004 GB, comm_vol 0.000014 GB
2DMESH: 0.004360 s, REAL_BD 0.006562 GB/s, SIZE 0.000008 GB, comm_vol 0.000029 GB
2DMESH: 0.009547 s, REAL_BD 0.005994 GB/s, SIZE 0.000015 GB, comm_vol 0.000057 GB
2DMESH: 0.008417 s, REAL_BD 0.013596 GB/s, SIZE 0.000031 GB, comm_vol 0.000114 GB
2DMESH: 0.005671 s, REAL_BD 0.040360 GB/s, SIZE 0.000061 GB, comm_vol 0.000229 GB
2DMESH: 0.004831 s, REAL_BD 0.094755 GB/s, SIZE 0.000122 GB, comm_vol 0.000458 GB
2DMESH: 0.006632 s, REAL_BD 0.138047 GB/s, SIZE 0.000244 GB, comm_vol 0.000916 GB
2DMESH: 0.005361 s, REAL_BD 0.341551 GB/s, SIZE 0.000488 GB, comm_vol 0.001831 GB
2DMESH: 0.009381 s, REAL_BD 0.390375 GB/s, SIZE 0.000977 GB, comm_vol 0.003662 GB
2DMESH: 0.008017 s, REAL_BD 0.913586 GB/s, SIZE 0.001953 GB, comm_vol 0.007324 GB
2DMESH: 0.010356 s, REAL_BD 1.414488 GB/s, SIZE 0.003906 GB, comm_vol 0.014648 GB
